,on_num,off_num
0,24.0,823.0
1,32.0,817.0
2,39.0,808.0
3,51.0,810.0
4,49.0,801.0
5,51.0,801.0
6,54.0,791.0
7,62.0,787.0
8,66.0,781.0
9,70.0,778.0
10,75.0,776.0
11,89.0,767.0
12,89.0,778.0
13,90.0,773.0
14,99.0,760.0
15,101.0,760.0
16,103.0,757.0
17,107.0,754.0
18,110.0,749.0
19,120.0,760.0
20,116.0,750.0
21,107.0,743.0
22,109.0,742.0
23,113.0,730.0
24,114.0,733.0
25,113.0,728.0
26,121.0,724.0
27,123.0,721.0
28,124.0,723.0
29,131.0,720.0
30,136.0,722.0
31,132.0,716.0
32,136.0,707.0
33,141.0,707.0
34,140.0,708.0
35,149.0,700.0
36,159.0,705.0
37,160.0,707.0
38,160.0,699.0
39,156.0,695.0
40,163.0,695.0
41,171.0,694.0
42,167.0,693.0
43,171.0,692.0
44,176.0,686.0
45,177.0,684.0
46,170.0,685.0
47,168.0,678.0
48,180.0,680.0
49,181.0,678.0
50,183.0,676.0
51,183.0,673.0
52,181.0,667.0
53,187.0,665.0
54,175.0,668.0
55,170.0,671.0
56,179.0,670.0
57,176.0,665.0
58,179.0,660.0
59,180.0,657.0
60,177.0,662.0
61,174.0,663.0
62,183.0,659.0
63,184.0,659.0
64,190.0,653.0
65,192.0,648.0
66,185.0,648.0
67,189.0,647.0
68,191.0,644.0
69,200.0,636.0
70,197.0,637.0
71,194.0,634.0
72,199.0,639.0
73,202.0,637.0
74,202.0,631.0
75,211.0,626.0
76,214.0,623.0
77,212.0,624.0
78,213.0,628.0
79,204.0,621.0
80,200.0,615.0
81,209.0,614.0
82,209.0,615.0
83,213.0,620.0
84,223.0,611.0
85,216.0,612.0
86,226.0,614.0
87,216.0,611.0
88,221.0,604.0
89,231.0,601.0
90,237.0,597.0
91,238.0,607.0
92,241.0,604.0
93,234.0,601.0
94,232.0,603.0
95,237.0,602.0
96,233.0,605.0
97,245.0,603.0
98,252.0,606.0
99,248.0,602.0
100,247.0,598.0
101,252.0,598.0
102,250.0,594.0
103,249.0,584.0
104,242.0,588.0
105,249.0,588.0
106,253.0,585.0
107,254.0,589.0
108,252.0,589.0
109,252.0,587.0
110,250.0,584.0
111,253.0,589.0
112,254.0,586.0
113,254.0,588.0
114,265.0,580.0
115,261.0,583.0
116,262.0,580.0
117,265.0,573.0
118,268.0,570.0
119,259.0,572.0
120,260.0,576.0
121,257.0,579.0
122,265.0,575.0
123,271.0,573.0
124,265.0,579.0
125,278.0,571.0
126,274.0,569.0
127,272.0,577.0
128,269.0,575.0
129,267.0,572.0
130,267.0,570.0
131,280.0,569.0
132,274.0,572.0
133,273.0,571.0
134,274.0,566.0
135,271.0,562.0
136,274.0,556.0
137,284.0,565.0
138,284.0,555.0
139,282.0,559.0
140,276.0,552.0
141,284.0,555.0
142,290.0,560.0
143,295.0,553.0
144,293.0,550.0
145,298.0,549.0
146,300.0,551.0
147,295.0,555.0
148,297.0,550.0
149,300.0,550.0
150,304.0,544.0
151,299.0,542.0
152,301.0,547.0
153,301.0,544.0
154,298.0,546.0
155,317.0,544.0
156,309.0,540.0
157,311.0,535.0
158,310.0,531.0
159,311.0,533.0
160,308.0,529.0
161,318.0,530.0
162,318.0,526.0
163,316.0,523.0
164,315.0,528.0
165,319.0,525.0
166,326.0,524.0
167,332.0,516.0
168,332.0,517.0
169,323.0,521.0
170,329.0,523.0
171,330.0,510.0
172,332.0,510.0
173,332.0,506.0
174,338.0,508.0
175,336.0,512.0
176,333.0,511.0
177,330.0,505.0
178,339.0,507.0
179,328.0,500.0
180,338.0,505.0
181,328.0,507.0
182,339.0,506.0
183,342.0,501.0
184,340.0,513.0
185,339.0,506.0
186,334.0,505.0
187,334.0,508.0
188,337.0,509.0
189,340.0,511.0
190,332.0,508.0
191,335.0,503.0
192,340.0,507.0
193,344.0,505.0
194,342.0,499.0
195,352.0,496.0
196,344.0,493.0
197,344.0,487.0
198,347.0,489.0
199,342.0,490.0
200,343.0,498.0
201,346.0,488.0
202,345.0,488.0
203,350.0,485.0
204,342.0,488.0
205,337.0,485.0
206,338.0,492.0
207,339.0,488.0
208,347.0,496.0
209,343.0,492.0
210,353.0,489.0
211,360.0,487.0
212,360.0,485.0
213,353.0,491.0
214,355.0,497.0
215,365.0,495.0
216,362.0,492.0
217,356.0,489.0
218,368.0,489.0
219,360.0,484.0
220,361.0,486.0
221,354.0,488.0
222,361.0,491.0
223,360.0,489.0
224,362.0,493.0
225,375.0,491.0
226,371.0,487.0
227,380.0,485.0
228,371.0,488.0
229,371.0,485.0
230,374.0,475.0
231,371.0,476.0
232,377.0,485.0
233,377.0,489.0
234,384.0,483.0
235,386.0,482.0
236,388.0,474.0
237,381.0,473.0
238,384.0,476.0
239,387.0,477.0
240,389.0,471.0
241,395.0,472.0
242,392.0,475.0
243,393.0,472.0
244,393.0,474.0
245,389.0,478.0
246,382.0,475.0
247,380.0,474.0
248,379.0,476.0
249,379.0,467.0
250,381.0,468.0
251,376.0,468.0
252,385.0,468.0
253,383.0,462.0
254,389.0,464.0
255,381.0,466.0
256,384.0,464.0
257,391.0,462.0
258,394.0,460.0
259,383.0,455.0
260,397.0,452.0
261,401.0,453.0
262,399.0,453.0
263,396.0,456.0
264,400.0,454.0
265,400.0,453.0
266,387.0,443.0
267,392.0,446.0
268,396.0,449.0
269,402.0,449.0
270,400.0,452.0
271,398.0,452.0
272,405.0,456.0
273,403.0,451.0
274,413.0,447.0
275,410.0,454.0
276,401.0,451.0
277,407.0,456.0
278,408.0,451.0
279,403.0,450.0
280,410.0,454.0
281,400.0,455.0
282,402.0,451.0
283,413.0,447.0
284,407.0,455.0
285,410.0,454.0
286,402.0,453.0
287,407.0,451.0
288,406.0,454.0
289,404.0,451.0
290,408.0,445.0
291,404.0,447.0
292,401.0,439.0
293,402.0,445.0
294,406.0,449.0
295,413.0,445.0
296,418.0,448.0
297,420.0,445.0
298,416.0,446.0
299,403.0,444.0
300,410.0,444.0
301,419.0,447.0
302,415.0,448.0
303,413.0,442.0
304,413.0,444.0
305,404.0,443.0
306,417.0,442.0
307,412.0,453.0
308,410.0,452.0
309,413.0,447.0
310,405.0,443.0
311,416.0,444.0
312,426.0,441.0
313,423.0,439.0
314,417.0,447.0
315,421.0,445.0
316,423.0,437.0
317,420.0,432.0
318,419.0,434.0
319,429.0,431.0
