,frap_region
0,[876   0]
1,[862  17]
2,[856  24]
3,[847  35]
4,[837  35]
5,[832  30]
6,[834  37]
7,[831  37]
8,[826  38]
9,[825  45]
10,[824  44]
11,[820  41]
12,[816  39]
13,[808  45]
14,[816  47]
15,[809  48]
16,[815  47]
17,[811  51]
18,[803  51]
19,[796  51]
20,[800  56]
21,[798  54]
22,[800  52]
23,[793  52]
24,[794  59]
25,[792  63]
26,[787  61]
27,[790  63]
28,[794  65]
29,[788  77]
30,[787  76]
31,[786  76]
32,[787  79]
33,[783  80]
34,[786  76]
35,[783  80]
36,[779  85]
37,[777  84]
38,[774  89]
39,[770  95]
40,[769  95]
41,[766  93]
42,[770  99]
43,[771  98]
44,[765 101]
45,[768  97]
46,[773  93]
47,[761  94]
48,[760  99]
49,[763  97]
50,[761 103]
51,[765 100]
52,[759 103]
53,[766 104]
54,[767 108]
55,[766 109]
56,[770 112]
57,[769 117]
58,[758 117]
59,[760 115]
60,[760 117]
61,[757 118]
62,[753 118]
63,[757 115]
64,[760 114]
65,[756 109]
66,[756 109]
67,[749 111]
68,[746 122]
69,[750 126]
70,[751 123]
71,[745 119]
72,[742 118]
73,[744 116]
74,[738 114]
75,[736 115]
76,[730 117]
77,[739 115]
78,[730 119]
79,[729 117]
80,[729 126]
81,[730 125]
82,[730 121]
83,[729 126]
84,[729 124]
85,[727 122]
86,[724 128]
87,[721 127]
88,[725 122]
89,[719 130]
90,[722 135]
91,[722 127]
92,[723 131]
93,[725 132]
94,[727 129]
95,[726 127]
96,[720 132]
97,[717 132]
98,[715 136]
99,[719 127]
100,[718 132]
101,[714 134]
102,[717 137]
103,[714 140]
104,[715 145]
105,[710 137]
106,[708 141]
107,[710 137]
108,[705 141]
109,[709 136]
110,[708 132]
111,[710 138]
112,[708 136]
113,[712 136]
114,[711 140]
115,[719 139]
116,[715 142]
117,[715 141]
118,[709 141]
119,[707 139]
120,[710 135]
121,[710 140]
122,[704 143]
123,[708 140]
124,[705 142]
125,[706 142]
126,[708 148]
127,[703 155]
128,[704 152]
129,[702 147]
130,[704 146]
131,[705 153]
132,[711 161]
133,[711 167]
134,[715 165]
135,[718 163]
136,[714 159]
137,[714 157]
138,[710 164]
139,[705 166]
140,[706 164]
141,[708 168]
142,[707 168]
143,[703 166]
144,[705 164]
145,[706 172]
146,[702 173]
147,[699 177]
148,[700 163]
149,[701 166]
150,[708 168]
